Time	GnRH	FSH	LH	Foll	CL	P4	E2	Inh	PGF	IOF
19.03171953255426	0.0001121999427966062	0.808783622875192	2.2865458908342843e-08	0.29516545587350923	0.016654009983689447	0.06960666663800909	0.16645229260478478	0.22282046209701095	0.1680176752150512	0.28176224698386454
19.131886477462437	0.00014678478199758809	0.8089970671756794	3.467988921046225e-08	0.3374577132554013	0.016646671154017408	0.06690386557468472	0.1857087661267395	0.2347782827895272	0.1621319121766608	0.27575911871908365
19.23205342237062	0.00021324663588323363	0.8024028024449638	6.61844070325544e-08	0.3830909205647685	0.016641143902353456	0.06434122738652753	0.20791995260402937	0.2490920798171532	0.15645232858242747	0.2698838910134737
19.332220367278797	0.0003367225207129983	0.7891605684563131	1.5545450660606263e-07	0.43125782745959057	0.016637242963048547	0.061911559595621654	0.23316753663066891	0.26586332730115975	0.15097170157695133	0.26413383886228975
19.43238731218698	0.0005615129229429562	0.7699544321841961	4.240611534546328e-07	0.48104350497739806	0.016634802396829643	0.05960803400732985	0.2614425754323792	0.28513467552009153	0.14568306123709443	0.2585062953187998
19.53255425709516	0.0009634585042383845	0.7458922805796566	1.261576387314815e-06	0.5315326530709541	0.016633673528715448	0.057424168775929346	0.29264672172872325	0.30688875861741344	0.14057968184674088	0.2529986502573048
19.63272120200334	0.0016681008258376613	0.7182894139729685	3.894658475643481e-06	0.5818912249249261	0.016633723115455846	0.055353811296260075	0.32660270460039026	0.33105311818311434	0.1356550734349065	0.24760834916252894
19.73288814691152	0.0028756773234981927	0.6884371258194143	1.2059232021869973e-05	0.6314132444310205	0.016634831720439135	0.05339112188989735	0.36307033803602407	0.3575090191018534	0.13090297355589228	0.24233289194480678
19.8330550918197	0.0048931490760346225	0.6574420831227175	3.6624594674262606e-05	0.6795366393998137	0.016636892323126807	0.051530558255918804	0.40176438296387856	0.3861018795630367	0.12631733930992198	0.23716983178050646
19.93322203672788	0.00817196261978702	0.6261609579937564	0.00010759563506234448	0.7258379048966613	0.016639809590998346	0.04976686066784635	0.4423715803808086	0.416651596582115	0.12189233961431659	0.23211677397717392
